id,templateID,sectionNumber,level,title,content
450,7,80,2,Quality Assurance and Quality Control,"This section will briefly describe the plans for quality management, the system for assessing the quality of processes within a system.  Quality management encompasses quality assurance (QA)[4] and quality control (QC)[5].  

Each site, both clinical and laboratory, should have SOPs for quality management that describe:  

• How data and biological specimens (when applicable) will be evaluated for compliance with the protocol, ethical standards, regulatory compliance, and accuracy in relation to source documents. 
• The documents to be reviewed (e.g., CRFs, clinic notes, product accountability records, specimen tracking logs, questionnaires, audio or video recordings), who is responsible, and the frequency for reviews.  
• Who will be responsible for addressing QA issues (e.g., correcting procedures that are not in compliance with protocol) and QC issues (e.g., correcting errors in data entry). 
• Staff training methods and how such training will be tracked.
• If applicable, calibration exercises conducted prior to and during the study to train examiners and maintain acceptable intra- and inter-examiner agreement.
• Regular monitoring and an independent audit, if conducted, must be performed according to ICH GCP.  See also Section 9.6, Clinical Monitoring.
Example text provided as a guide, customize as needed:

Each clinical site will perform internal quality management of study conduct, data and biological specimen collection, documentation and completion.  An individualized quality management plan will be developed to describe a site’s quality management.

Quality control (QC) procedures will be implemented beginning with the data entry system and data QC checks that will be run on the database will be generated. Any missing data or data anomalies will be communicated to the site(s) for clarification/resolution.

Following written Standard Operating Procedures (SOPs), the monitors will verify that the clinical trial is conducted and data are generated and biological specimens are collected, documented (recorded), and reported in compliance with the protocol, International Council for Harmonisation Good Clinical Practice (ICH GCP), and applicable regulatory requirements (e.g., Good Laboratory Practices (GLP), Good Manufacturing Practices (GMP)). 

The investigational site will provide direct access to all study related sites, source data/documents, and reports for the purpose of monitoring and auditing by the IC, and inspection by local and regulatory authorities."
451,7,81,2,Data Handling and Record Keeping,"No text is to be entered in this section; rather it should be included under the relevant subheadings below.

Each participating site will maintain appropriate medical and research records for this trial, in compliance with ICH GCP and regulatory and institutional requirements for the protection of confidentiality of participants.  As part of participating in a NIH-sponsored or NIH-affiliated study, each site will permit authorized representatives of the NIH and regulatory agencies to examine (and when permitted by applicable law, to copy) clinical records for the purposes of quality assurance reviews, audits, and evaluation of the study safety, progress, and data validity. Describe in this section who will have access to records.  

The following subsections should include a description of the data handling and record keeping for the conduct of the trial."
452,7,82,3,Data Collection and Management Responsibilities,"Provide details regarding the type(s) of data capture that will be used for the study and any relevant data standards or common data elements that are being utilized as a part of the trial. Specify whether it will be paper or electronic, distributed or central, batched or ongoing processing, and any related requirements. Indicate expectations for time for submission of CRFs. Further details should be provided in the MOP or the data management plan, including detailed descriptions of source documentation, CRFs, instructions for completing forms, data handling procedures, and procedures for data monitoring.

Source data are all information, original records of clinical findings, observations, or other activities that have occurred in the study.  Electronic source data are data initially recorded in electronic form. Examples of source data include, but are not limited to, hospital records, clinical and office charts, laboratory notes, memoranda, participants’ memory aids or evaluation checklists, pharmacy dispensing records, audio recordings of counseling sessions, recorded data from automated instruments, copies or transcriptions certified after verification as being accurate and complete, microfiches, photographic negatives, microfilm or magnetic media, x-rays, and participant files and records kept at the pharmacy, at the laboratories, and medico-technical departments involved in the clinical trial. It is acceptable to use CRFs as source documents.  If this is the case, it should be stated in this section what data will be collected on CRFs and what data will be collected from other sources. 

It is not acceptable for the CRF to be the only record of a participant’s inclusion in the study.  Study participation should be captured in a participant’s medical record.  This is to ensure that anyone who would access the participant medical record has adequate knowledge that the participant is participating in a clinical trial.

Describe responsibilities for data handling and record keeping as they specifically relate to the clinical site(s), laboratory(ies), and DCC. Information should include the role in data collection, review of data, trial materials, and reports, as well as retention of source documents, files, and records.  Describe coding dictionaries to be used and reconciliation processes (if applicable).  

If data are to be generated in one location and transferred to another group, describe the responsibilities of each party.

Investigators should track and record AEs and SAEs in a research database that are related to the research procedures.  Furthermore, if a research intervention or procedure is known to commonly lead to mild adverse events, for example grade 1 or 2 hot flash following administration of IV contrast for a CT scan, it may not be particularly useful to record that AE in the database.

If this is a multi-site protocol, describe the data/specimen collection, access, and sharing plan for each participating site by addressing the following:

• Data/specimen collection and access: Indicate the data to be accessed or collected by the participating site(s); describe whether it will be identifiable, de-identified (coded), and/or anonymized. 
• Data/specimen sharing and storage scope: Describe what will be shared between the NIH, the Coordinating Center (if not the NIH), and the participating site(s) (e.g., aggregate data, individual-level data, specimens, etc.); include what will be stored at the NIH, the Coordinating Center (if not the NIH), and/or the participating site(s).
• Data/specimen sharing methods: Indicate how data will be shared between NIH and the participating site. 
Example text provided as a guide, customize as needed: 

Data collection is the responsibility of the clinical trial staff at the site under the supervision of the site investigator. The investigator is responsible for ensuring the accuracy, completeness, legibility, and timeliness of the data reported.

All source documents should be completed in a neat, legible manner to ensure accurate interpretation of data.  

Hardcopies of the study visit worksheets will be provided for use as source document worksheets for recording data for each participant enrolled in the study.  Data recorded in the electronic case report form (eCRF) derived from source documents should be consistent with the data recorded on the source documents. 

Clinical data (including adverse events (AEs), concomitant medications, and expected adverse reactions data) and clinical laboratory data will be entered into <specify name of data capture system>, a 21 CFR Part 11-compliant data capture system provided by the <specify Data Coordinating Center>. The data system includes password protection and internal quality checks, such as automatic range checks, to identify data that appear inconsistent, incomplete, or inaccurate. Clinical data will be entered directly from the source documents.

AEs and SAEs that are related to the research procedures described in this protocol will be recorded in <specify name of data capture system>, with the exception of Grade 1 or 2 AEs that are expected.  AEs and SAEs that in the investigators judgment are not at least possibly related to research procedures, for example those that are due to the natural course of the disease, will not be recorded as AEs/SAEs in the research database."
453,7,83,3,Study Records Retention,"Specify the length of time for the investigator to maintain all records pertaining to this study.  The investigator should use the most conservative rule for document retention – i.e., retention should follow the rule that has the longest period. 

Indicate whether permission is required (and from whom) prior to destruction of records. 

Study intervention records may be described here if not addressed elsewhere in the protocol. 

Example text provided as a guide, customize as needed: 

Study documents should be retained as per the NIH Intramural Records Retention Schedule. No records will be destroyed without the written consent of the sponsor, if applicable. It is the responsibility of the sponsor to inform the investigator when these documents no longer need to be retained."
454,7,84,2,Protocol Deviations and Non-Compliance,"Plans for detecting, reviewing, and reporting deviations from the protocol and non-compliance should be described. A statement should be included to indicate that deviations are not allowed, unless a statement is included in the investigator agreement. Provisions for approval of deviations can be described. 

Example text provided as a guide, customize as needed: 

It is the responsibility of the investigator to use continuous vigilance to identify and report deviations and/or non-compliance to the NIH Institutional Review Board as per Policy 801.  All deviations must be addressed in study source documents, reported to <specify NIH Institute or Center (IC)> Program Official and <specify Data Coordinating Center or sponsor>.  The investigator is responsible for knowing and adhering to the reviewing IRB requirements."
455,7,85,3,NIH Definition of Protocol Deviation,"A protocol deviation is any changed, divergence, or departure from the IRB-approved research protocol. 

• Major deviations: Deviations from the IRB approved protocol that have, or may have the potential to, negatively impact the rights, welfare or safety of the subject, or to substantially negatively impact the scientific integrity or validity of the study.
• Minor deviations: Deviations that do not have the potential to negatively impact the rights, safety or welfare of subjects or others, or the scientific integrity or validity of the study."
456,7,86,2,"Human Data Sharing, including Genomic Data Sharing, and Publication","Per the 2023 NIH Data Management and Sharing (DMS) Policy, effective January 25, 2023, all NIH IRP protocols are required to have a Data Management & Sharing (DMS) Plan using the IRP DMS Plan template. For more information about the required elements, please review Writing a Data Management & Sharing Plan. The plan should not be included in the protocol. Plans for sharing genomic data research that is subject to the NIH Genomic Data Sharing (GDS) Policy should now be incorporated as part of the protocol’s overall DMS Plan. For protocols submitted for Initial Scientific Review on or after January 25, 2023, the DMS plan must be submitted into the NIDB (if they are associated with a ZIA) and then as a separate attachment as part of the Scientific Review Process. 

Investigators who are required to comply with these policies must ensure that the sharing and future research language in their consent forms is consistent with their DMS Plan.  For more information about complying with the DMS Policy in the IRP, please review 2023 NIH Data Management and Sharing Policy in the Sourcebook. 

Those who must comply with the GDS Policy, must ensure that the Institutional Certification(s) are complete and approved by their SD or designee prior to starting the research. Please contact your IC’s GPA for help. For more information about complying with the GDS Policy in the IRP, please review Implementing the GDS Policy in the IRP."
457,7,87,3,NIH Data Management and Sharing Policy and NIH Genomic Data Sharing Policy Compliance,"Below is sample text that can be used in the protocol, as applicable.  Please delete the sections below that are not relevant to your research:

This study will comply with the NIH Data Management and Sharing (DMS) Policy, which applies to all new and ongoing NIH-funded research in the IRP, as of January 25, 2023, that is associated with a ZIA, with a clinical protocol that undergoes scientific review and/or will involve genomic data sharing. 

If the study must comply with the NIH Genomic Data Sharing (GDS) Policy include the following language and ensure that the consent form addresses sharing via repository and the applicable genomic summary results language, as applicable:

This study will comply with the NIH Genomic Data Sharing (GDS) Policy, which applies to all new and ongoing NIH IRP-funded research, as of August 31, 2015, that generates large-scale human or non-human genomic data, as well as the use of these data for subsequent research. Large-scale data include genome-wide association studies (GWAS), single nucleotide polymorphisms (SNP) arrays, and genome sequence, transcriptomic, epigenomic, and gene expression data."
458,7,88,3,NIH Public Access Policy Compliance,"Below is sample text that can be used in the protocol, as applicable.  Please delete this text and write N/A if it is not relevant to your protocol:

This study will comply with the NIH Public Access Policy, which ensures that the public has access to the published results of NIH funded research. It requires scientists to submit final peer-reviewed journal manuscripts that arise from NIH funds to the digital archive PubMed Central upon acceptance for publication."
459,7,89,2,Collaborative Agreements,Only include this section if applicable.
460,7,90,3,Agreement Type,"If the investigational study agent is provided by another party under a Collaborative Agreement [Cooperative Research and Development Agreement (CRADA) or Clinical Trials Agreement (CTA)], with the Pharmaceutical Company or other Institution, or if a Confidential Disclosure Agreement (CDA) is associated with the protocol, this section must be included in the protocol. Information on the investigational study agent’s Agreement status should be described in this section. If no Collaborative Agreement applies to the investigational study agent, this section should be marked as not applicable. 

Once the agreements are executed, please include the number identifying the agreement. 

For multi-center studies where specimens are being sent between sites for processing, the following language may be used if approved by your IC Tech Transfer Office: Transfers that are associated with correlative studies conducted under an approved protocol: Investigators in the NIH intramural program may participate in multi-site clinical trials (either as a site or as the coordinating center) under which human materials are transferred from the intramural program to another site for correlative studies that are part of the approved protocol. In such a situation, the protocol clearly documents the tests conducted under the correlative studies, and each institution participating in the clinical study is bound by the terms of their Protocol and their obligations under the statutes and regulations. In addition, intramural protocols are cleared by the IC Clinical Director. In such situations, use of an HM-MTA is not necessary for these transfers."
461,7,91,2,Conflict of Interest Policy,"This section should include a description of how the study will manage actual or perceived conflicts of interest. 

Example text provided as a guide, customize as needed:

The independence of this study from any actual or perceived influence is critical.  Therefore, any actual conflict of interest of persons who have a role in the design, conduct, analysis, publication, or any aspect of this trial will be disclosed and managed. Furthermore, persons who have a perceived conflict of interest will be required to have such conflicts managed in a way that is appropriate to their participation in the design and conduct of this trial.  The study leadership in conjunction with the <specify NIH Institute or Center (IC)> has established policies and procedures for all study group members to disclose all conflicts of interest and will establish a mechanism for the management of all reported dualities of interest."
462,7,92,1,ABBREVIATIONS,"The list below includes abbreviations utilized in this template.  However, this list should be customized for each protocol (i.e., abbreviations not used should be removed and new abbreviations used should be added to this list).

AE

	Adverse Event

	
ANCOVA

	Analysis of Covariance

	
CFR

	Code of Federal Regulations

	
CLIA

	Clinical Laboratory Improvement Amendments

	
CMP

	Clinical Monitoring Plan

	
CONSORT

	Consolidated Standards of Reporting Trials

	
CRF

	Case Report Form

	
DCC

	Data Coordinating Center

	
DSMB

	Data Safety Monitoring Board

	
EC

	Ethics Committee

	
eCRF

	Electronic Case Report Forms

	
FDA

	Food and Drug Administration

	
GCP

	Good Clinical Practice

	
GLP

	Good Laboratory Practices

	
GMP

	Good Manufacturing Practices

	
GWAS

	Genome-Wide Association Studies

	
ICH

	International Council for Harmonisation 

	
ICMJE

	International Committee of Medical Journal Editors

	
IRB

	Institutional Review Board

	
ISM

	Independent Safety Monitor

	
MOP

	Manual of Procedures

	
NIH 

	National Institutes of Health

	
NIH IC

	NIH Institute or Center

	
OHRP

	Office for Human Research Protections

	
PI

	Principal Investigator

	
QA

	Quality Assurance

	
QC

	Quality Control

	
SAE

	Serious Adverse Event

	
SAP

	Statistical Analysis Plan

	
SMC

	Safety Monitoring Committee

	
SOA

	Schedule of Activities

	
SOP

	Standard Operating Procedure

	
UP

	Unanticipated Problem

	
US

	United States"
463,7,93,1,REFERENCES,"Include a list of relevant literature and citations for all publications referenced in the text of the protocol.  Use a consistent, standard, modern format, which might be dependent upon the required format for the anticipated journal for publication (e.g., N Engl J Med, JAMA, etc.).  The preferred format is International Committee of Medical Journal Editors (ICMJE). 

•   A Safety Monitoring Committee (SMC) is a small group of experts with at least two members who are independent of the protocol who review data from a particular study. Generally, independent investigators and biostatisticians should be included. The primary responsibility of the SMC is to monitor participant safety. The SMC considers study-specific data as well as relevant background information about the disease, intervention, and target population under study. ↑

•   A Data and Safety Monitoring Board (DSMB) is an independent group of experts that advises funding IC(s) and the study investigators. The members of the DSMB provide their expertise and recommendations. The primary responsibilities of the DSMB are to 1) periodically review and evaluate the accumulated study data for participant safety, study conduct and progress, and, when appropriate, efficacy, and 2) make recommendations concerning the continuation, modification, or termination of the trial. The DSMB considers study-specific data as well as relevant background knowledge about the disease, intervention, or target population under study. ↑

•   An Independent Safety Monitor (ISM) is a physician, nurse, or other individual with relevant expertise whose primary responsibility is to provide independent safety monitoring in a timely fashion. This is accomplished by review of adverse events, immediately after they occur or are reported, with follow-up through resolution. The ISM evaluates individual and cumulative participant data when making recommendations regarding the safe continuation of the study. ↑

•   All those planned and systematic actions that are established to ensure that the trial is performed and the data are generated, documented (recorded), and reported in compliance with ICH GCP and the applicable regulatory requirement(s) (ICH E6 Section 1.46). ↑

•   The operational techniques and activities undertaken within the quality assurance system to verify that the requirements for quality of the trial-related activities have been fulfilled (ICH E6 Section 1.47). ↑"
464,8,1,1,PROTOCOL TEMPLATE FOR A RETROSPECTIVE DATA OR BIOSPECIMEN REVIEW (REQUEST FOR AN EXEMPTION),"PROTOCOL TEMPLATE FOR A RETROSPECTIVE DATA OR BIOSPECIMEN REVIEW (REQUEST FOR AN EXEMPTION) 

This preface contains clarification about the protocol template and required supporting materials.  Remove the preface before finalizing the protocol. 

To be eligible of an exemption from IRB review for a retrospective review at NIH, you must be using identifiable biospecimens and/or data, but not recording or retaining any identifiers to be used for the analyses (Exemption Category 4).  For guidance on identifiability and a list of identifiers, please see Guidance for Determining Whether Data Constitutes Individually Identifiable Information under 45 CFR 46 on the OHSRP website. The use of these materials must be secondary research rather than primary. Secondary Research is the research use of information or biospecimens collected for research studies other than the proposed research, or for non-research purposes. Please note that if your project involves data from prisoners, it is not eligible for an exemption.  

This type of submission also requires a blank data collection sheet be created and submitted as a part of the application as well. The data collection sheet must show every data point that you will record and maintain for use as part of the analysis.  Projects that are submitted without the data collection sheet will not be reviewed. 

If personal identifiers or links to identifiers will be accessible to the research team throughout the research project, an exemption from IRB review is likely not possible. One exception is if the biospecimens and/or data meet the definition of publicly available or the project only involves government-generated or government-collected information that was obtained for non-research activities. 

If the biospecimens and/or data that you plan to use for the project do not currently contain personal identifiers and the research team will have no way to link back to identifiers or if the human sources of the materials are all confirmed to be deceased, submission of a request for an exemption from IRB review is likely not necessary.

If the purpose of the project is only to conduct quality assessment (QA), quality improvement (QI), a program evaluation or evidence-based practice (EBP) and not also to conduct research or is to create a single case report (i.e. discussing the clinical trajectory of one patient), submission of a protocol for a determination of ""exempt from IRB review"" is not required.  If you wish, you can request a determination of “Not Research” through submission of the Not Human Subjects Research Application form.

Use of CRIS

If you are conducting a retrospective chart review and wish to use CRIS (the electronic medical record) for your project, you are expected to first contact the Office of Biomedical Translational Research Informatics (BTRS) team (BTRISSupport@nih.gov) to determine whether it would be possible to conduct the study using de-identified data in BTRIS or if the BTRIS staff can help obtain and de-identify data for the study team. Once you determine that CRIS is your only option: If the subjects whose data you will access are a part of known IRB-approved protocols, you will need to contact the PIs and explain that you plan to access data from their protocols and ensure that they have no concerns.  Please email the PI(s) and ask them to respond to your email confirming their knowledge and approval of your planned project.  Then save the response email(s) as PDF(s) and upload them as correspondence into your iRIS submission. Please note that after receiving your exemption you also will have to submit documentation to the medical records department (HIMD), prior to moving forward with your project.  Please review and complete the “Access to CRIS for Exempt Research” form which can be found on the IRBO website.

If it is determined that your study does not meet the review level of exempt, you will need to submit a protocol or an amendment to a protocol for IRB review and approval.  Accordingly, additional protocol elements (not addressed below) may be required. 

If you have any questions about the information above, please consult the NIH IRB.

Be sure to address all the topics and sub-topics mentioned below. Italicized or bolded font has been used to emphasize certain information. Do not simply leave in the instructional language and write answers under the questions.  Please delete all instructional language within this document, so the remaining content reads like a narrative."
465,8,2,1,Title,Title:
466,8,3,1,Principal Investigator,Principal Investigator: [Must be an NIH FTE.]
467,8,4,1,Other NIH Investigators,Other NIH Investigators: [Please include the name all individuals conducting research activities for this project at NIH sites.]
468,8,5,1,Non-NIH Collaborators,"Non-NIH Collaborators: [Please include the name and affiliations of any non-NIH collaborators as defined below.] 

If your project will involve contractors, students, fellows (not NIH FTEs), external collaborators, or contracts with companies who will conduct activities outside of NIH for this project, be sure to address the roles of these individuals (vs. NIH’s role) under every section of the protocol.  Depending on their roles, they may be required to have separate IRB review and approval or an exemption for what they are doing."
469,8,6,1,Background,"• Background:
• Background information on the topic to be studied.
• What is the justification and rationale for the proposed study?  If known, provide a summary of prior experience and/or previous studies looking at the same question or topic.  Include what has been looked at to this point with any relevant literature citations, gaps in the literature, inconsistencies, and variations from what you will be proposing."
470,8,7,1,"Study Objectives, Including Specific Aims and/or Hypotheses","• Study Objectives, Including Specific Aims and/or Hypotheses:
• What is the purpose of the study? State the study objectives and include any hypotheses, if applicable."
471,8,8,1,Biospecimens and/or Data to be Used for the Research,"• Biospecimens and/or Data to be Used for the Research:• Describe the type of biospecimens (e.g. tissue (specify if fetal tissue), blood or blood products, DNA, RNA, human cell lines) and/or data (e.g. research data (including survey or interview data), clinical data, genomic data, imaging data, audio or video recordings)

• Describe the source (e.g. open or closed IRB approved protocol; clinical biospecimens; medical records; repository (on-line or not; open access, access via approval or restricted access) or other); and the provider, if applicable (belongs to a member of the research team; an NIH collaborator; an external collaborator at an academic institution, hospital or commercial entity; the NIH Lab of Pathology; or the NIH Laboratory of Medicine, etc.) • • If you consider the biospecimens and/or data to be publicly available, please explain why.

Please note: If the research team must complete a form or execute an MTA or DTA/DUA to obtain access to materials or access requires special authorization or permission or a password, e.g. to a website or on-line group, NIH would not consider the biospecimens and/or data to be publicly available.  If unsure, please consult the IRB. 

• Address whether the study team has routine access to the biospecimens and/or data as part of their current job or affiliation with an institution/program.• If not, discuss how the study team will gain access to these biospecimens and/or data.

• Describe the original purpose of collection (research, clinical, QI/QA, public health surveillance, data collected by or on behalf of the federal government for non-research activities, or other)
• Address the identifiability of the biospecimens and/or data:• • Whether the biospecimens and/or data currently contain personal identifiers or are linked to identifiers and who has access to these identifiers (the NIH research team, any NIH collaborators, external provider of materials or collaborators) 
• Whether personal identifiers will need to be maintained throughout the analysis process or if information will be recorded in such a manner that the subjects will not be able to be identified, directly or through identifiers linked to the subjects (e.g. a code key)
• If the materials are currently identifiable, but no personal identifiers will be utilized for the planned project, this plan should be described under section 4 below.

• Address whether the investigator will need to re-contact subjects or re-identify them in the future for any reason"
472,8,9,1,Research Methods,"• Research Methods:• Provide a detailed description of the planned research activities:• Type of activities (e.g. retrospective chart review, analysis of data, laboratory assays, generating genomic data, etc.) 
• Address whether personal identifiers (e.g. names, medical records, dates of birth, etc.) will be used and maintained as part of this process as well as address whether the biospecimens and/or data might still be able to be re-identified based on previous knowledge or interaction with subjects.

Discuss any plans to review the biospecimens and/or data and either not record any identifiers or remove identifiers prior to analysis or other research activities."
473,8,10,1,Data Analysis Plan,"• Data Analysis Plan:
• Discuss the analysis plan, e.g. statistical methods that will be used to analyze the data.
• Explain who will conduct the analysis."
474,8,11,1,Storage and Confidentiality,"• Storage and Confidentiality:
• Explain where will research biospecimens and/or data (including paper and electronic) be stored, how they will be maintained, the status of the biospecimens and/or data (e.g. anonymized, coded and linked to personal identifiers through a code key, with identifiers) and who will have access, including to the code key/master list/identifiers.  If certain sites will have access to only de-identified data, state that.• If the NIH researchers or other collaborators will maintain biospecimens and/or data which is identifiable or linked to personal identifiers (or which could be re-identified), describe how you will protect the privacy of subjects and maintain the confidentiality of the biospecimens and/or data, e.g. coding biospecimens and/or data and using a code key, locked file cabinets behind locked doors, storage of electronic data on a network with firewall protection, password-protected computers or computer files, and access only to those involved in the study, etc.
• How long will the different types of biospecimens and/or data be maintained?  Will the code key ever be destroyed, and the materials still maintained?"
475,9,1,0,Preamble,"PARTICIPATING SITE (pSITE) PROTOCOL ADDENDUM TEMPLATE FOR USE WHEN NIH IS THE REVIEWING IRB FOR AN EXTERNAL INSTITUTION/SITE 

This preface contains clarification about the purpose of this template and should be removed before it is finalized and distributed. 

The pSITE Protocol Addendum is required as a supplement to the pSITE Application in the PROTECT eIRB system and provides the NIH IRB with important information about how the protocol will be implemented at the pSITE.

The goal of this template is to assist the pSITE Principal Investigator in communicating pSITE local context information to the NIH IRB and to allow for a more detailed description of how the research will be implemented at the pSITE, particularly when it will differ to how the research is described in the main protocol. 

This document needs to be submitted with the initial pSITE submission in PROTECT as a standalone document. 

Style Guidelines:

12-point font (Times, Times New Roman or Arial) and single line spacing for the protocol addendum document. Section numbers shown refer to sections in the main study protocol. Margins should be 1 inch on all sides.  This document is already formatted using headings in the styles.

Instruction/explanatory text is indicated by italics and should be deleted prior to finalizing the addendum. This text provides information on the content that should be included in the addendum. 

Version control is important to track protocol development, revisions, and amendments. With each revision, the version date located in the header of each page needs updating.

If a section is not applicable to the pSITE, do not delete it; rather indicate that the section is not applicable. Duplication of information in the protocol addendum that is already in the main protocol should be avoided. 

[INSERT PARTICIPATING SITE (pSITE) NAME] PROTOCOL ADDENDUM TO BE USED BY NEW SITES BEING ADDED TO AN NIH PROTOCOL

Protocol Title:  

NIH IRB #: IRB number that is in PROTECT

pSITE Principal Investigator: 	[Insert pSITE PI Name, address, email and contact #]

Phone: XXXX

Email: XXXX

[Insert pSITE Study Contact, email and contact #]

Phone: XXXX

Email: XXXX

Version Date: (update with all subsequent amendments)

The date that all editing of the document was completed, or date editing began - be sure it is consistent throughout the protocol document.

Note: 

• The NIH IRB only approves the pSITE PI. The review of other pSITE study team members remains the responsibility of the pSITE institution. 
• A proxy (study contact) for communication purposes is also needed. No pSITE study personnel other than the pSITE PI and proxy are listed in this document or the pSITE Application."
476,9,2,1,Abbreviations,"Core Site	Lead/ Main Site (Generally the NIH Site)

NIH	National Institutes of Health

OHSRP 	NIH Office of Human Subjects Research Protections

pSITE	Participating Site

[pSITE: Add additional abbreviation(s) if applicable]"
477,9,3,1,Description of PARTICIPATING Site and Role in the Research Protocol,"Provide a brief description of the location of the site and its facilities as applicable to the role being carried out in the research protocol, e.g., indicate where in your institution pSITE study team members will be carrying out research activities and if any activities will take place away from the pSITE such as at a third-party location like a local recreation center."
478,9,4,1,Research subjects and activities,
479,9,5,2,Types of research subjects at your site. (Check all that apply),"No subjects 

		Healthy controls

		Adults (as defined by state law) 

		Newborns, Infants

		Children age 2 and over (as defined by state law) 

		Pregnant Women/Fetuses

		Prisoners

		Persons with Impaired decision making 

		Students

		Employees/Staff in Dept/Unit/Lab (vs general recruitment) 

		Other (Describe other subject type(s)):"
480,9,6,1,"IF ENROLLING CHILDREN, List the state in which your site is located and provide the age of majority:","State: 

Age:"
481,9,7,1,Activities at this site: (Check all that apply),"None

		Medical Records Review

		Obtaining Informed Consent 

		Research Interactions

		Recruitment

		Other (describe other activities type(s)):"
482,9,8,1,Specific Research Interactions at this site: (Check all that apply),"Epidemiology/Observation

		Behaviors/Psychosocial Intervention/Trial (e.g. surveys, questionnaires, interviews)

		Lab Specimen Study (e.g. blood, urine, extra tissue during biopsy, genetic research)

		Medical Intervention/Trial (e.g. drugs, devices, comparison of therapeutic approaches, new procedures, extra MRIs, exams, etc.)

		Use of Investigational Material 

	 Recruitment

		Other (describe other interactions):"
483,9,9,1,Specimen use at this Site: (Check all that apply),"None

		Analysis 

		Banking

		Collection

		Creation of Repository"
484,9,10,1,Data Analysis at this Site: (Check all that apply),"No data analysis will be conducted at this site

		Anonymous 

		Coded / deidentified with no access to the code key

		Coded / deidentified but hold a code key

		Identifiable Other (describe other interactions):"
485,9,11,1,Research Data: (Check all that apply),
486,9,12,2,No research data will be retained at this site,
487,9,13,2,All or most of the research records and research related information will be retained at this site,
488,9,14,2,Will be kept at another location or sent offsite,9.2     Where will the research data be kept?
489,9,15,1,Ancillary Services utilized at this site requiring other institutional reviews: (Check all that apply),"None

		Biostatistics 

		Biomedical Engineering

		Pharmacy

		Nursing

		Radiation Safety (exposure to ionizing radiation or administration of radiopharmaceutical)

	 Other (Describe other ancillary services):"
490,9,16,1,Recruitment and Consent,Describe any differences from the main protocol in how recruitment and consent will be implemented at your site. Differences must be agreed upon by the NIH Lead PI of the study.
491,9,17,1,"If planning to use a short form consent, describe your institution’s policy on its use and confirm whether or not the NIH’s short form can be used at your institution:",
492,9,18,1,Compensation/ Reimbursement,"Describe any differences from the main protocol in how compensation/ reimbursement will be provided to subjects at your institution, e.g., any non-research procedures will be billed to insurance. Differences must be agreed upon by the Lead PI of the study."
493,9,19,1,Study Procedures,
494,9,20,2,Describe any study procedures that will be done differently or in addition to the procedures described in the main protocol.,
495,9,21,2,Describe the drug storage/accountability procedures at your site if they differ from the main protocol.,
496,9,22,1,Local Context,
497,9,23,2,"Are there any cultural, ethnic, religious, or other special characteristics of the community, or local issues, that the NIH IRB needs to consider in its review of your pSITE application and/or that may contribute to the acceptability of this research in your area?",
498,9,24,2,Describe any state and local laws that will impact the conduct of the main protocol at your institution that have not already been described as part of your submission to the NIH IRB,
499,9,25,2,"Do local requirements or state laws stipulate requirements for enrolling vulnerable populations at your institution differ from those described in the main protocol or associated documents? For example, your site may require that consent be obtained by a physician if the protocol is greater than minimal risk, or your site may require the translation of the consent form after use of the short form; or your site may require certain safeguards if a student seeks to enroll.  If applicable, describe how consent will be obtained from subjects who lack capacity to consent.",
500,9,26,1,Are all Participating Site study team members involved in this Protocol appropriately qualified and in compliance with local HRPP training requirements?,"Yes

		No"
501,9,27,1,Do any Participating Site Study Team members have a financial interest related to this research?,"Yes

	No

If a financial conflict has been identified for any Participating Site Study Team members, provide the NIH IRB with the following information.

• The identity of the conflicted team member and their role in the study.
• A summary of the management plan if one has been developed.
• The summary must not include detailed financial information. It should identify the:• Nature of the conflict
• Whether any disclosures are required, and
• Any restrictions placed on investigator activities to manage the conflict.

Provide a summary of the management plan below or attach it to this submission and identify a point of contact for conflicts of interest/ the management plan at the Participating Site:"
502,9,28,1,Additional information,"If there is any additional information you would like to provide about how the protocol will be implemented differently at your institution or that should be considered by the NIH IRB when reviewing your site that has not been captured in this form, use this section to describe this."
503,9,29,1,DocumentS TO BE Submitted TO THE NIH IRB,"Check all that apply (type of documents attached): 

		pSITE Consent/Assent documents 

		pSITE Recruitment Materials 

	 	pSITE Protocol Addendum

		Clearance Letter from pSITE HRPP/IRB Office - Notification from the pSITE HRPP/IRB indicating that pSITE institutional requirements have been met and local context information provided has been locally approved – this can be in a letter, email, memo etc. It can be as simple as an appropriate person from pSITE writing a response email addressed to one of the NIH study team saying: pSITE confirms that the submission to the NIH IRB by our site meets pSITE institutional requirements and that local context information provided is accurate. This is a requirement from NIH HRPP Policy 105."
